"projectID";"topic";"title"
"820647";"JTI-CS2-2017-CfP07-ENG-02-08";"Optimization of TiAl CALPHAD databases of respective material systems"
"821274";"JTI-CS2-2017-CfP07-LPA-01-37";"Next Generation Low Pressure Turbine airfoils by ALM"
"636126";"MG-7.2a-2014";"Towards seamless mobility addressing fragmentation in ITS deployment in Europe"
"636771";"SPIRE-04-2014";"Methodologies, tools and indicators for cross-sectorial sustainability assessment of energy and resource efficient solutions in the process industry"
"821315";"JTI-CS2-2017-CfP07-LPA-01-36";"Innovative design for reliable and low weight power gearbox planet bearings"
"881825";"S2R-OC-IP4-01-2019";"Complementary Travel Expert Services"
"717069";"JTI-CS2-2015-CFP02-FRC-01-06";"Design, development, testing and qualification of a high-reliability  integrated fuel gauging and distribution system providing active CG management in a civil tiltrotor"
"101004181";"LC-SPACE-EGNSS-1-2019-2020";"EGNSS applications fostering green, safe and smart mobility"
"885971";"JTI-CS2-2019-CFP10-FRC-01-28";"Innovative kinematic analysis to incorporate multiple functions within a movable surface"
"717194";"JTI-CS2-2015-CFP02-FRC-01-03";"Development and validation of an optimised gearbox housing structural design and manufacturing process, based on additive layer manufacturing concept leading to a flight cleared demonstrator."
"101016112";"SC1-PHE-CORONAVIRUS-2020-2B";"Medical technologies, Digital tools and Artificial Intelligence (AI) analytics to improve surveillance and care at high Technology Readiness Levels (TRL)"
"769608";"CO-CREATION-06-2017";"Policy-development in the age of big data: data-driven policy-making, policy-modelling and policy-implementation"
"958284";"LC-EEB-07-2020";"Smart Operation of Proactive Residential Buildings (IA)"
"789315";"SwafS-23-2017";"Responsible Research and Innovation (RRI) in support of sustainability and governance, taking account of the international context"
"824663";"FETOPEN-02-2018";"FET-Open Coordination and Support Actions"
"700326";"FCT-04-2015";"Forensics topic 4: Internet Forensics to combat organized crime"
"686135";"NMP-02-2015";"Integration of novel nano materials into existing production lines"
"730842";"S2R-OC-IP4-02-2016";"Interoperability Framework Converters"
"692251";"H2020-TWINN-2015";"Twinning"
"894593";"SESAR-ER4-31-2019";"U-space"
"831802";"JTI-CS2-2018-CfP08-AIR-01-38";"Innovative test rig for the investigation of gust loads in transonic flow conditions"
"687351";"EO-3-2015";"Technology developments for competitive imaging from space"
"692023";"H2020-TWINN-2015";"Twinning"
"687023";"JTI-CS2-2014-CFP01-ENG-01-01";"Engine Mounting System (EMS) for Ground Test Demo"
"101004172";"SPACE-10-TEC-2018-2020";"Technologies for European non-dependence and competitiveness"
"101004372";"LC-SPACE-18-EO-2020";"Copernicus evolution: Research activities in support of the evolution of the Copernicus services"
"101015492";"S2R-OC-IP4-01-2020";"Supporting the implementation of the IP4 multi-modal transport ecosystem (iTD4.7)"
"763748";"WIDESPREAD-04-2017";"Teaming Phase 1"
"964481";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"101004203";"SPACE-10-TEC-2018-2020";"Technologies for European non-dependence and competitiveness"
"101007816";"JTI-CS2-2020-CfP11-LPA-01-92";"Optimization of APU Exhaust Muffler Thermal Barrier and Air Intakes construction Technologies"
"807010";"IMI2-2017-11-01";"Exploitation of IMI project results"
"654013";"SILC-II-2014";"Sustainable Industry Low Carbon II"
"727409";"SC1-PM-12-2016";"PCP - eHealth innovation in empowering the patient"
"955286";"LC-MG-1-13-2020";"Decarbonising long distance shipping"
"700542";"DS-05-2015";"Trust eServices"
"643892";"PHC-19-2014";"Advancing active and healthy ageing with ICT: service robotics within assisted living environments"
"828922";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"730098";"EO-2-2016";"Downstream services for public authorities"
"640277";"COMPET-09-2014";"Technology “demonstrator projects” for exploration"
"760884";"NMBP-20-2017";"High-performance materials for optimizing carbon dioxide capture"
"645886";"INSO-1-2014";"ICT-enabled open government"
"952439";"WIDESPREAD-05-2020";"Twinning"
"800994";"FETFLAG-02-2017";"Coordination and Support Action for Quantum Technologies"
"776754";"SC5-15-2016-2017";"Raw materials policy support actions"
"856688";"WIDESPREAD-03-2018";"Twinning"
"862044";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"801221";"FETOPEN-01-2016-2017";"FET-Open research and innovation actions"
"668259";"PHC-18-2015";"Establishing effectiveness of health care interventions in the paediatric population"
"727107";"CULT-COOP-08-2016";"Virtual museums and social platform on European digital heritage, memory, identity and cultural interaction."
"871112";"INFRAINNOV-02-2019";"Network of research infrastructure Industrial Liaison and Contact Officers"
"691527";"FTIPilot-1-2015";"Fast Track to Innovation Pilot"
"737301";"FETOPEN-02-2016";"FET-Open Coordination and Support Actions"
"828840";"INNOSUP-03-2018";"Blockchain and distributed ledger technologies for SMEs"
"861540";"LC-MG-1-10-2019";"Logistics solutions that deal with requirements of the 'on demand economy' and for shared-connected and low-emission logistics operations"
"777111";"SC1-PM-16-2017";"In-silico trials for developing and assessing biomedical products"
"643847";"PHC-34-2014";"eHealth interoperability"
"101017606";"SC1-DTH-14-2020";"Pre-commercial Procurement for Digital Health and Care Solutions"
"643796";"PHC-34-2014";"eHealth interoperability"
"737427";"SC1-HCO-09-2016";"EU mHealth hub including evidence for the integration of mHealth in the healthcare systems"
"643889";"PHC-34-2014";"eHealth interoperability"
"727028";"SC1-HCO-15-2016";"EU eHealth Interoperability conformity assessment"
"801374";"FETOPEN-04-2016-2017";"FET Innovation Launchpad"
"101006251";"SwafS-31-2020";"Bottom-up approach to build SwafS knowledge base"
"730954";"INFRASUPP-03-2016";"Support to policies and international cooperation for e-infrastructures"
"101017689";"SESAR-VLD2-03-2020";"U-space capabilities and services to enable Urban Air Mobility"
"671627";"FETHPC-1-2014";"HPC Core Technologies, Programming Environments and Algorithms for Extreme Parallelism and Extreme Data Applications"
"770730";"REV-INEQUAL-12-2017";"Research Social Platform on Migration and Asylum"
"737669";"FTIPilot-01-2016";"Fast Track to Innovation Pilot"
"821518";"INNOSUP-09-2018";"Design and development of a tool to support and improve the decision making process of investors for financing high-growth potential innovative SMES"
"720571";"FTIPilot-1-2015";"Fast Track to Innovation Pilot"
"755175";"SC1-PM-07-2017";"Promoting mental health and well-being in the young"
"822380";"DT-MIGRATION-06-2018-2019";"Addressing the challenge of migrant integration through ICT-enabled solutions"
"643574";"HCO-14-2014";"Bridging the divide in European health research and innovation"
"869429";"SC5-20-2019";"Transforming historic urban areas and/or cultural landscapes into hubs of entrepreneurship and social and cultural integration"
"641474";"INNOSUP-2-2014";"IPR helpdesk"
"101017858";"FETPROACT-EIC-07-2020";"FET Proactive: emerging paradigms and communities"
"643090";"INNOSUP";"INNOSUP"
"672157";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"785419";"JTI-CS2-2017-CFP06-AIR-02-49";"Development and validation of a self-adaptive system for automated assembly of major composite aerostructures"
"664892";"FETOPEN-RIA-2014-2015";"FET-Open research projects"
"864154";"JTI-CS2-2018-CFP09-AIR-02-76";"Cost analysis software platform for evaluating innovative manufacturing technology for SMART fuselage"
"665318";"FETOPEN-RIA-2014-2015";"FET-Open research projects"
"886559";"JTI-CS2-2019-CfP10-SYS-02-59";"Innovative DC/DC converter for HVDC power sources hybridization"
"717091";"JTI-CS2-2015-CFP02-REG-01-01";"Smart-grid converter"
"754848";"SC1-PM-08-2017";"New therapies for rare diseases"
"755485";"JTI-CS2-2016-CFP04-REG-01-08";"Advanced Energy Storage and Regeneration System for Enhanced Electrical Energy Management"
"826073";"S2R-OC-IP1-01-2018";"Technical solutions for the next generation of TCMS"
"101015405";"S2R-OC-IP1-02-2020";"Network and end-device equipment for the validation of the next generation of TCMS (TD1.2)"
"823711";"INFRASUPP-01-2018-2019";"Policy and international cooperation measures for research infrastructures"
"654213";"INFRASUPP-5-2014";"Policy measures for research infrastructures"
"101004212";"DT-SPACE-26-BIZ-2020";"Space hubs (support to start-ups)"
"824769";"INNOSUP-01-2018-2020";"Cluster facilitated projects for new industrial value chains"
"101037342";"LC-GD-10-3-2020";"Enabling citizens to act on climate change, for sustainable development and environmental protection through education, citizen science, observation initiatives, and civic engagement"
"101007881";"JTI-CS2-2020-CFP11-AIR-03-10";"Innovative light metallic and thermoplastic airframe section full scale testing"
"865123";"JTI-CS2-2018-CFP09-AIR-02-74";"Development of a multipurpose test rig and validation of an innovative rotorcraft vertical tail"
"691554";"INNOSUP-1-2015";"Cluster faciltated projects for new value chains"
"872336";"INNOSUP-01-2018-2020";"Cluster facilitated projects for new industrial value chains"
"754660";"JTI-CS2-2016-CFP04-AIR-02-32";"Testing matrix optimization by interaction between numerical modelling and innovative non-contact measurement technology"
"873026";"INNOSUP-01-2018-2020";"Cluster facilitated projects for new industrial value chains"
"881784";"S2R-OC-IP5-02-2019";"Advanced obstacle detection and track intrusion system for autonomous freight train"
"777595";"S2R-OC-IP1-01-2017";"Innovative materials & modular design for rolling stock applications"
"643619";"BIR-1-2014";"Boosting the Investment-Readiness of SMEs and Small Midcaps"
"640347";"COMPET-09-2014";"Technology “demonstrator projects” for exploration"
"821875";"SPACE-16-TEC-2018";"Access to space"
"776309";"EO-1-2017";"Downstream applications"
"831286";"H2020EENSGA3";"EEN H2020 SGA3"
"879402";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"692413";"H2020-TWINN-2015";"Twinning"
"883341";"SU-FCT02-2018-2019-2020";"Technologies to enhance the fight against crime and terrorism"
"787111";"SEC-21-GM-2016-2017";"Pan European Networks of practitioners and other actors in the field of security"
"674858";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"672283";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"740106";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"899616";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"636148";"MG-7.2a-2014";"Towards seamless mobility addressing fragmentation in ITS deployment in Europe"
"761145";"NMBP-22-2017";"Business models and industrial strategies supporting novel supply chains for innovative product-services"
"692427";"H2020-TWINN-2015";"Twinning"
"879408";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"642477";"SC5-11a-2014";"Mining of small and complex deposits and alternative mining"
"830907";"H2020EENSGA3";"EEN H2020 SGA3"
"777890";"INNOSUP-01-2016-2017";"Cluster facilitated projects for new industrial value chains"
"740846";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"640210";"COMPET-06-2014";"Bottom-up space technologies at low TRL"
"646347";"NMP-38-2014";"Presidency events"
"821890";"SPACE-16-TEC-2018";"Access to space"
"776287";"COMPET-5-2017";"Space Weather"
"101004362";"DT-SPACE-01-EO-2018-2020";"Copernicus market uptake"
"869342";"SC5-16-2019";"Development of commercial activities and services through the use of GEOSS and Copernicus data"
"864911";"JTI-CS2-2018-CfP09-LPA-01-68";"Non-Intrusive Flow Field Measurement within a UHBR Intake"
"633776";"MG-1.1-2014";"Competitiveness of European Aviation through cost efficiency and innovation"
"856599";"WIDESPREAD-03-2018";"Twinning"
"755234";"SC1-PM-08-2017";"New therapies for rare diseases"
"886605";"JTI-CS2-2019-CFP10-REG-02-06";"SHMS and Dynamic fields sensors development"
"754517";"SC1-PM-10-2017";"Comparing the effectiveness of existing healthcare interventions in the adult population"
"687373";"COMPET-06-2015";"International Cooperation in space science"
"777439";"INNOSUP-07-2017";"Innovating SMEs - segmentation along lifecycle and sectors (analytical research activity)"
"634402";"PHC-32-2014";"Advancing bioinformatics to meet biomedical and clinical needs"
"883670";"JTI-CS2-2019-CFP10-THT-07";"Ultra-High Aspect ratio wings"
"785495";"JTI-CS2-2017-CFP06-SYS-02-33";"Development of autonomous, wireless, smart and low cost current sensor for monitoring of electrical lines"
"810321";"WIDESPREAD-05-2017";"Twinning"
"837771";"BBI.2018.SO2.D3";"Valorise sugars from the cellulosic and/or hemicellulosic fractions of lignocellulosic biomass"
"869922";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"822401";"MIGRATION-08-2018";"Addressing the challenge of forced displacement"
"754803";"SC1-PM-10-2017";"Comparing the effectiveness of existing healthcare interventions in the adult population"
"870144";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"831832";"JTI-CS2-2018-CfP08-ENG-03-24";"VHCF material model for case hardened gear steels for application in an epicyclic power gearbox"
"768735";"EEB-07-2017";"Integration of energy harvesting at building and district level"
"821344";"JTI-CS2-2017-CfP07-ENG-01-24";"Crowned spline surface treatment and modelling"
"730836";"S2R-OC-IP5-01-2015";"Freight Automation on lines and in yards"
"686707";"JTI-CS2-2014-CFP01-ENG-02-01";"Development of an all-oxide Ceramic Matrix Composite (CMC) Engine Part"
"101006774";"FCH-01-5-2020";"Demonstration of FC Coaches for regional passenger transport"
"769052";"MG-4.2-2017";"Supporting 'smart electric mobility' in cities"
"730411";"SC5-13-2016-2017";"New solutions for sustainable production of raw materials"
"723828";"FOF-04-2016";"Continuous adaptation of work environments with changing levels of automation in evolving production systems"
"958192";"LC-SPIRE-08-2020";"Novel high performance materials and components (RIA)"
"881814";"S2R-OC-IP1-01-2019";"Advanced Car body shells for railways and light material and innovative doors and train modularity"
"821354";"JTI-CS2-2017-CfP07-TE2-01-06";"TE Technology diffusion model"
"865364";"JTI-CS2-2018-CfP09-SYS-03-20";"Demonstration and test of low-loss, high reliability, high speed, bearing-relief generators"
"883371";"SU-DRS02-2018-2019-2020";"Technologies for first responders"
"883284";"SU-INFRA01-2018-2019-2020";"Prevention, detection, response and mitigation of combined physical and cyber threats to critical infrastructure in Europe"
"862253";"LC-NMBP-29-2019";"Materials for non-battery based energy storage (RIA)"
"635149";"SCIENCE WAF SOCIETY";"SCIENCE WAF SOCIETY"
"730066";"EO-1-2016";"Downstream applications"
"686031";"NMP-15-2015";"Materials innovations for optimisation of cooling in power plants"
"862840";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"824348";"MG-BG-01-2018";"Unmanned and autonomous survey activities at sea:"
"952095";"FETPROACT-EIC-06-2019";"EIC Transition to Innovation Activities"
"831270";"H2020EENSGA3";"EEN H2020 SGA3"
"717064";"JTI-CS2-2015-CFP02-AIR-02-12";"System development for optical fiber sensing technology measurements for  industrial aeronautical contexts: composite manufacturing plants, structural test platforms and airborne conditions"
"952111";"WIDESPREAD-05-2020";"Twinning"
"871060";"INFRADEV-02-2019-2020";"Preparatory Phase of new ESFRI projects and early phase support to ESFRI high strategic potential areas"
"879695";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"691936";"H2020-TWINN-2015";"Twinning"
"964588";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"760210";"FTIPilot-01-2016";"Fast Track to Innovation Pilot"
"693548";"REFLECTIVE-6-2015";"Innovation ecosystems of digital cultural assets"
"754568";"FETOPEN-04-2016-2017";"FET Innovation Launchpad"
"101034849";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"687303";"COMPET-03-2015";"Bottom-up space technologies at low TRL"
"101034922";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"881775";"S2R-OC-IP2-01-2019";"Demonstrator development for the use of Formal Methods in railway environment and Support to implementation of CSIRT to the railway sector"
"740647";"DS-05-2016";"EU Cooperation and International Dialogues in Cybersecurity and Privacy Research and Innovation"
"101035013";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"822336";"DT-TRANSFORMATIONS-12-2018-2020";"Curation of digital assets and advanced digitisation"
"720834";"NMBP-10-2016";"Nanoformulation of biologicals"
"727802";"SC1-HCO-16-2016";"Standardisation needs in the field of ICT for Active and Healthy Ageing"
"737801";"FTIPilot-01-2016";"Fast Track to Innovation Pilot"
"785410";"JTI-CS2-2017-CFP06-LPA-02-21";"Development of systems for automated testing in the aircraft interior"
"870497";"DT-SPACE-06-EO-2019";"International Cooperation Copernicus – Designing EO downstream applications with international partners"
"951768";"FETPROACT-EIC-06-2019";"EIC Transition to Innovation Activities"
"860337";"LC-MG-1-8-2019";"Retrofit Solutions and Next Generation Propulsion for Waterborne Transport"
"101017857";"FETPROACT-EIC-08-2020";"Environmental Intelligence"
"730005";"EO-1-2016";"Downstream applications"
"788171";"SwafS-03-2016-2017";"Support to research organisations to implement gender equality plans"
"870349";"LC-SPACE-04-EO-2019";"Copernicus evolution – Research activities in support of cross-cutting applications between Copernicus services"
"952337";"WIDESPREAD-05-2020";"Twinning"
"971209";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"649149";"Europe";"Europe"
"687428";"EO-2-2015";"Stimulating wider research use of Copernicus Sentinel Data"
"777561";"S2R-OC-IP2-01-2017";"Operational conditions of the signalling and automation systems; signalling system hazard analysis and GNSS SIS characterization along with Formal Method application in railway field"
"945887";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"821911";"DT-SPACE-07-BIZ-2018";"Space hubs for Copernicus"
"691980";"H2020-TWINN-2015";"Twinning"
"101034794";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"101004221";"DT-SPACE-01-EO-2018-2020";"Copernicus market uptake"
"863220";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"101004156";"LC-SPACE-18-EO-2020";"Copernicus evolution: Research activities in support of the evolution of the Copernicus services"
"101034828";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"822357";"TRANSFORMATIONS-03-2018-2019";"Innovative solutions for inclusive and sustainable urban environments"
"783189";"SESAR-ER3-06-2016";"ATM Operations, Architecture, Performance and Validation"
"653961";"INFRASUPP-6-2014";"International cooperation for research infrastructures"
"882986";"SU-BES01-2018-2019-2020";"Human factors, and social, societal, and organisational aspects of border and external security"
"699307";"Sesar-09-2015";"Trajectory Based Operations (TBO)"
"641451";"GALILEO-2-2014";"Small and Medium Enterprise (SME) based EGNSS applications"
"824550";"SwafS-22-2018";"Mobilising Research Excellence in EU Outermost Regions (OR)"
"741527";"SwafS-04-2016";"Opening Research Organisations in the European Research Area"
"831993";"JTI-CS2-2018-CFP08-THT-02";"Cognitive Computing potential for cockpit operations"
"653866";"BES-12-2014";"Conflict prevention and peace building topic 1: Enhancing the civilian conflict prevention and peace building capabilities of the EU"
"820523";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"870610";"DT-TRANSFORMATIONS-11-2019";"Collaborative approaches to cultural heritage for social cohesion"
"692523";"INT-02-2015";"Encouraging the research and innovation cooperation between the Union and selected regional partners – proposals targeting Southern Mediterranean Neighbourhood, Eastern Partnership"
"965671";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"115924";"IMI2-2015-03-04";"The Consistency Approach to Quality Control in Vaccine Manufacture"
"875299";"SC1-DTH-09-2019";"Scaling up the univocal Identification of Medicinal Products"
"674907";"EINFRA-9-2015";"e-Infrastructures for virtual research environments (VRE)"
"875209";"SC1-DTH-11-2019";"Large Scale pilots of personalised & outcome based integrated care"
"856619";"WIDESPREAD-03-2018";"Twinning"
"727745";"SC1-HCO-14-2016";"EU-US interoperability roadmap"
"654367";"EINFRA-1-2014";"Managing, preserving and computing with big research data"
"643636";"PHC-26-2014";"Self management of health and disease: citizen engagement and mHealth"
"692819";"EURO-6-2015";"Meeting new societal needs by using emerging technologies in the public sector"
"875215";"SC1-DTH-11-2019";"Large Scale pilots of personalised & outcome based integrated care"
"735582";"FCH-01-9-2016";"Large scale validation of fuel cell bus fleets"
"959201";"DT-GOVERNANCE-05-2018-2019-2020";"New forms of delivering public goods and inclusive public services"
"754514";"FETOPEN-04-2016-2017";"FET Innovation Launchpad"
"965486";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"754936";"SC1-PM-10-2017";"Comparing the effectiveness of existing healthcare interventions in the adult population"
"826353";"SC1-HCC-05-2018";"Support to a Digital Health and Care Innovation initiative in the context of Digital Single Market strategy"
"731377";"SC1-PM-11-2016-2017";"Clinical research on regenerative medicine"
"689909";"SC5-11d-2015";"New sustainable exploration technologies and geomodels"
"869366";"SC5-16-2019";"Development of commercial activities and services through the use of GEOSS and Copernicus data"
"116068";"IMI2-2015-08-01";"Ebola and other filoviral haemorrhagic fevers (Ebola+) programme: future outbreaks"
"857502";"WIDESPREAD-03-2018";"Twinning"
"641460";"GALILEO-2-2014";"Small and Medium Enterprise (SME) based EGNSS applications"
"865089";"JTI-CS2-2018-CFP09-THT-03";"Conceptual Design of a 19-passenger Commuter Aircraft with near zero emissions"
"769830";"SC1-PM-15-2017";"Personalised coaching for well-being and care of people as they age"
"740127";"SwafS-20-2016";"ERA Mobility and Career Day"
"769252";"CULT-COOP-02-2017";"Improving mutual understanding among Europeans by working through troubled pasts"
"101035805";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"760930";"NMBP-19-2017";"Cost-effective materials for “power-to-chemical” technologies"
"740879";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"737390";"FETOPEN-01-2016-2017";"FET-Open research and innovation actions"
"879528";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"674812";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"741856";"SwafS-17-2016";"The Ethics of informed consent in novel treatment including a gender perspective"
"831364";"H2020EENSGA3";"EEN H2020 SGA3"
"101016851";"DT-TDS-04-2020";"AI for Genomics and Personalised Medicine"
"857359";"WIDESPREAD-03-2018";"Twinning"
"641998";"WATER-1a-2014";"First application and market replication"
"642047";"WATER-4a-2014";"Dissemination and exploitation, ICT, knowledge, gaps, research needs, etc"
"690182";"WASTE-4d-2015";"Raw materials partnerships"
"101017436";"IBA-SwafS-Support-1-2020";"Support for the Research and Innovation Dimension of European Universities (Part I)"
"689157";"WASTE-6a-2015";"Eco-innovative solutions"
"689271";"WATER-3-2015";"Stepping up EU research and innovation cooperation in the water area"
"641931";"WATER-1a-2014";"First application and market replication"
"820751";"SC5-11-2018";"Digital solutions for water: linking the physical and digital world for water solutions"
"821423";"SC5-12-2018";"EU-India water co-operation"
"101003532";"CE-SC5-24-2020";"Improving the sorting, separation and recycling of composite and multi-layer materials"
"821431";"CE-SC5-01-2018";"Methods to remove hazardous substances and contaminants from secondary raw materials"
"689450";"WATER-1b-2015";"Demonstration/pilot activities"
"690378";"WATER-5c-2015";"Development of water supply and sanitation technology, systems and tools, and/or methodologies"
"642228";"WATER-1a-2014";"First application and market replication"
"689817";"WATER-1b-2015";"Demonstration/pilot activities"
"831730";"IBA-SC5-PRESIDENCY-2018";"Presidency event (conference): 'The sustainable transition to a low carbon, climate-resilient circular economy: Creating the knowledge base' – Helsinki, September 2019"
"730313";"CIRC-03-2016";"Smart Specialisation for systemic eco-innovation/circular economy"
"642494";"WATER-1a-2014";"First application and market replication"
"776643";"CIRC-02-2016-2017";"Water in the context of the circular economy"
"826469";"IBA-SC5-PRESIDENCY-RO-2018";"Presidency event (conference): 'Sustainable development at the Black Sea' – Romania, first half of 2019"
"688989";"WATER-1b-2015";"Demonstration/pilot activities"
"101007019";"MG-4-9-2020";"The European mobility culture of tomorrow: Reinventing the wheel?"
"755478";"NFRP-4";"Research on the safety of small modular reactors"
"778048";"SC1-HCO-07-2017";"Global Alliance for Chronic Diseases (GACD) prevention and management of mental disorders"
"831040";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"891287";"SESAR-ER4-13-2019";"Innovation in Airport Operation"
"857446";"WIDESPREAD-03-2018";"Twinning"
"730840";"S2R-OC-IP2-03-2015";"Technical specifications for a new Adaptable Communication system for all Railways."
"770143";"GV-04-2017";"Next generation electric drivetrains for fully electric vehicles, focusing on high efficiency and low cost"
"820880";"IMI2-2017-13-14";"Pilot programme on a Clinical Compound Bank for Repurposing: Neurodegenerative diseases"
"822337";"GOVERNANCE-03-2018";"Addressing populism and boosting civic and democratic engagement"
"634113";"PHC-01-2014";"Understanding health, ageing and disease: determinants, risk factors and pathways"
"723375";"MG-4.5-2016";"New ways of supporting development and implementation of neighbourhood-level and urban-district-level transport innovations"
"769276";"MG-7-2-2017";"Optimisation of transport infrastructure including terminals"
"636286";"MG-4.2-2014";"Safer and more efficient waterborne operations through new technologies and smarter traffic management"
"950762";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"733006";"SC1-PM-11-2016-2017";"Clinical research on regenerative medicine"
"692178";"H2020-TWINN-2015";"Twinning"
"671591";"FETHPC-1-2014";"HPC Core Technologies, Programming Environments and Algorithms for Extreme Parallelism and Extreme Data Applications"
"831872";"JTI-CS2-2018-CfP08-ENG-01-32";"Optimized UHPE flow path cooling design and testing using advanced manufacturing techniques"
"691763";"LCE-14-2015";"Market uptake of existing and emerging sustainable bioenergy"
"821128";"JTI-CS2-2017-CfP07-SYS-02-41";"Development of methodology and tools based on advanced statistics applied to Electro Magnetic Compatibility analysis of cable harnesses in aeronautics"
"760792";"NMBP-22-2017";"Business models and industrial strategies supporting novel supply chains for innovative product-services"
"776350";"COMPET-2-2017";"Competitiveness in Earth observation mission technologies"
"821932";"SPACE-11-TEC-2018";"Generic space technologies"
"691919";"LCE-03-2015";"Demonstration of renewable electricity and heating/cooling technologies"
"672746";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"652101";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"754080";"EE-22-2016-2017";"Project Development Assistance"
"674311";"SIE-01-2014";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"952363";"IBA-Energy-IEA-2019";"Contribution to the IEA & Energy Transition Support"
"672615";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"784994";"EE-09-2016-2017";"Engaging and activating public authorities"
"649982";"EE-19-2014";"Improving the financeability and attractiveness of sustainable energy investments"
"691846";"LCE-14-2015";"Market uptake of existing and emerging sustainable bioenergy"
"674440";"SIE-01-2014";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"718020";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"718299";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"710454";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"834506";"IBA-SC3-CLEAN-2018";"Support to disruptive innovation in clean energy technologies"
"717956";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"673782";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"699111";"SIE-01-2015";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"663865";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"674741";"SIE-01-2014";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"101007219";"FCH-02-9-2020";"Fuel cell for prime power in data-centres"
"674167";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"785058";"EE-24-2016-2017";"Making the energy efficiency market investible"
"684792";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"785211";"EE-14-2016-2017";"Construction skills"
"691637";"LCE-18-2015";"Supporting Joint Actions on demonstration and validation of innovative energy solutions"
"649647";"EE-10-2014";"Consumer engagement for sustainable energy"
"646554";"LCE-04-2014";"Market uptake of existing and emerging renewable electricity, heating and cooling technologies"
"661852";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"666712";"SIE-01-2014";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"649639";"EE-21-2014";"Development and market roll-out of innovative energy services and financial schemes for sustainable energy"
"633477";"EE-01-2014";"Manufacturing of prefabricated modules for renovation of building"
"673311";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"710137";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"718395";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
